Name,Group,Grade Name,Score,Handbook Link,Subscores,Parent Score,Attributes,JSG Grading Status
Bounty Score,Content,BOUNTY_SCORE,0.5,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%201c893d3be6a848eb80c76a0180f97bb5.md),"General WG Score, Subscore",Completed
Bounty Score,Marketing,BOUNTY_SCORE,1,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%202cceafc2d69c4d789c0ed4231d0a4277.md), General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%209a7b0297cb60406c8895515e96446f70.md)","General WG Score, Subscore",Completed
Bounty Score,HR,BOUNTY_SCORE,1,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%2074cdbc54336a4ee2a09f401c359b0651.md),"General WG Score, Subscore",Completed
Logging,Storage,LOGGING_SCORE,0.694,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,,Storage Score (Council%2014/Council%20Period%2014/Storage%20Score%204f84f1a040364e4db50ac40f3efd0970.md),"Grade, Group Specific Scores, Subscore",Completed
Total Breaches of Policy,Content,TOTAL_BREACHES_OF_POLICY,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#moderation_score,,"Moderation Score (Council%2014/Council%20Period%2014/Moderation%20Score%2011afca25c14242139c420fd1629fead4.md), Curation Testing Score (Council%2014/Council%20Period%2014/Curation%20Testing%20Score%20acab37326ec64c06a46bb2923a2b2378.md)","Catastrophic Errors, Grade, Spot Check",Not Completed
Meeting score,Council,MEETING_SCORE,1,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#council-handover-meeting,,Network Performance Score (Council%2014/Council%20Period%2014/Network%20Performance%20Score%20b25c7f65c8e549938136f6ed0fe0b4bd.md),"Forum Post, Master Score",Completed
Opening Score,Content,OPENING_SCORE,1,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%201c893d3be6a848eb80c76a0180f97bb5.md),"General WG Score, Subscore",Completed
Opening Score,Storage,OPENING_SCORE,1,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%20070af36744144f8e90cc0777f07b7a95.md),"General WG Score, Subscore",Completed
Opening Score,Forum,OPENING_SCORE,0.71,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%202cceafc2d69c4d789c0ed4231d0a4277.md), General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%209a7b0297cb60406c8895515e96446f70.md)","General WG Score, Subscore",Completed
Opening Score,HR,OPENING_SCORE,1,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%2074cdbc54336a4ee2a09f401c359b0651.md),"General WG Score, Subscore",Completed
Opening Score,Builders,OPENING_SCORE,0.07,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%2017c797abc76348cfa67438bab3fd75b0.md),"General WG Score, Subscore",Completed
Opening Score,Marketing,OPENING_SCORE,1,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,"General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%202cceafc2d69c4d789c0ed4231d0a4277.md), General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%209a7b0297cb60406c8895515e96446f70.md)","General WG Score, Subscore",Completed
Opening Score,Distributors,OPENING_SCORE,1,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%20b50cc6380c984136b3e49b7188bace41.md),"General WG Score, Subscore",Completed
System,Distributors,SYSTEM_SCORE,0.16666,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/distributors-score#system_score,,Distributor Score (Council%2014/Council%20Period%2014/Distributor%20Score%203595be4e6ffe4de9804f879833c8d042.md),"Grade, Group Specific Scores, Spot Check, Subscore",Completed
System,Storage,SYSTEM_SCORE,0.75,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,,Storage Score (Council%2014/Council%20Period%2014/Storage%20Score%204f84f1a040364e4db50ac40f3efd0970.md),"Grade, Group Specific Scores, Subscore",Completed
Documentation Score,Marketing,DOCUMENTATION_SCORE,0.6,,,,Group Specific Scores,Completed
Documentation Score,Marketing,DOCUMENTATION_SCORE,,,,,"Grade, Subscore",Not Completed
Bounty Management Score,HR,BOUNTY_MANAGEMENT_SCORE,0.8,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#bounty_score,,HR Score (Council%2014/Council%20Period%2014/HR%20Score%20c4b3592be221456eb689b365eb8148c6.md),"Group Specific Scores, Subscore",Completed
Recruiting Score,Marketing,RECRUITING_SCORE,1,,,,Group Specific Scores,Completed
Curation Testing Score,Content,CURATION_TESTING_SCORE,0,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#moderation_score,Total Breaches of Policy (Council%2014/Council%20Period%2014/Total%20Breaches%20of%20Policy%20239d3ecade674d4780b138fe0d358644.md),Content Score (Council%2014/Council%20Period%2014/Content%20Score%20ecb76ee6e13f461982cdf4376faa8538.md),"Group Specific Scores, Subscore",Completed
Workflow Violation,Marketing,,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report-1,,,Catastrophic Errors,Not Completed
Unwarranted deletion,Forum,,,,,,Catastrophic Errors,Not Completed
Violation of Content Policy,Forum,,,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/forum-score.md#catastrophic-errors,,,Catastrophic Errors,Not Completed
On chain Budget and Opening proposals without JOY equivalent,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#on-chain-budget-and-opening-proposals-without-joy-equivalent,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Inadequate Report,HR,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#inadequate-report,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
No available sources for data object,Distributors,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/distributors-score.md#catastrophic-errors,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Upgrading non-Jsgenesis runtime,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#upgrading-non-jsgenesis-runtime,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Missing Judgement,HR,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#catastrophic-errors,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Permanent Data Object Loss,Storage,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#permanent-data-object-loss,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Logging does not occur,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#catastrophic-errors,,Content Score (Council%2014/Council%20Period%2014/Content%20Score%20ecb76ee6e13f461982cdf4376faa8538.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
Block time too low,Council,,0,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#block-time-too-low,,,"Catastrophic Errors, Grade, Spot Check",Completed
Total $tJOY exceeds tJOY_BUDGET,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#total-tjoy-exceeds-tjoy_budget,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Council Period Parameters,JSG,,,,,,,Not Completed
Incorrect Reporting,Storage,,,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#incorrect-reporting,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Member Faucet Empty,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#member-faucet-empty,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Inadequate Report,Marketing,,,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report,,,Catastrophic Errors,Not Completed
Featured Content Unplayable,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#featured-content-unplayable,,Content Score (Council%2014/Council%20Period%2014/Content%20Score%20ecb76ee6e13f461982cdf4376faa8538.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
Missed runtime upgrade,Council,,,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#missed-runtime-upgrade,,,"Catastrophic Errors, Grade, Spot Check",Not Completed
Failure to apply moderation rules,Content,,,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#failure-to-apply-moderation-rules,,Content Score (Council%2014/Council%20Period%2014/Content%20Score%20ecb76ee6e13f461982cdf4376faa8538.md),"Catastrophic Errors, Grade, Spot Check",Not Completed
